data_hora,tipo_postura,duracao,angulo_pescoco,angulo_coluna
2025-05-29 19:30:10.321399,Postura incorreta - Pescoço muito inclinado,1,51.87996877495352,93.19089585234087
2025-05-29 19:30:10.223798,Postura incorreta - Pescoço muito inclinado,1,52.71415540723145,93.15727934645523
2025-05-29 19:30:10.097226,Postura incorreta - Pescoço muito inclinado,1,52.98946449745046,93.38454675649214
2025-05-29 19:30:10.000251,Postura incorreta - Pescoço muito inclinado,1,53.43087715421247,92.99436955884406
2025-05-29 19:30:09.904821,Postura incorreta - Pescoço muito inclinado,1,53.71647112320472,93.83815329419006
2025-05-29 19:30:09.791406,Postura incorreta - Pescoço muito inclinado,1,53.954070168337005,93.58798378054603
2025-05-29 19:30:09.666566,Postura incorreta - Pescoço muito inclinado,1,53.93284663645584,93.6444176577489
2025-05-29 19:30:09.567632,Postura incorreta - Pescoço muito inclinado,1,53.91228765234721,93.63059066850116
2025-05-29 19:30:09.297055,Postura incorreta - Pescoço muito inclinado,1,53.99685575102279,93.71255358263132
2025-05-29 19:30:09.186347,Postura incorreta - Pescoço muito inclinado,1,53.93218368349173,94.1218806908066
2025-05-29 19:30:09.056119,Postura incorreta - Pescoço muito inclinado,1,53.1406509684376,93.92198943144798
2025-05-29 19:30:08.912329,Postura incorreta - Pescoço muito inclinado,1,52.218434099816015,93.80925944702426
2025-05-29 19:30:08.804832,Postura incorreta - Pescoço muito inclinado,1,52.36026802179856,94.59001630709231
2025-05-29 19:30:08.707147,Postura incorreta - Pescoço muito inclinado,1,51.73653245865015,94.01839558816854
2025-05-29 19:30:08.610621,Postura incorreta - Pescoço muito inclinado,1,51.701169120897966,94.55732851454414
2025-05-29 19:30:08.498797,Postura incorreta - Pescoço muito inclinado,1,51.53509947864411,94.27234566230018
2025-05-29 19:30:08.417875,Postura incorreta - Pescoço muito inclinado,1,50.838660819183666,94.71126334355745
2025-05-29 19:30:08.320642,Postura incorreta - Pescoço muito inclinado,1,49.81570271115565,94.66367183747323
2025-05-29 19:30:08.193016,Postura incorreta - Pescoço muito inclinado,1,48.076765717616674,93.90308428941736
2025-05-29 19:30:08.056348,Postura incorreta - Pescoço muito inclinado,1,47.538956540485245,93.90985404370996
2025-05-29 19:30:07.935970,Postura incorreta - Pescoço muito inclinado,1,47.20762671426873,93.62078993966844
2025-05-29 19:30:07.833520,Postura incorreta - Pescoço muito inclinado,1,47.289803380919984,93.76930604151408
2025-05-29 19:30:07.730691,Postura incorreta - Pescoço muito inclinado,1,46.89402846375232,93.70138463650515
2025-05-29 19:30:07.633143,Postura incorreta - Pescoço muito inclinado,1,46.315881389222355,93.4790599421717
2025-05-29 19:30:07.538492,Postura incorreta - Pescoço muito inclinado,1,45.78573554242564,93.17982686233928
2025-05-29 19:30:07.440854,Postura incorreta - Pescoço muito inclinado,1,45.31003084468973,92.82644998601225
2025-05-29 19:30:07.345367,Postura incorreta - Pescoço muito inclinado,1,44.63659616722891,92.63800950391756
2025-05-29 19:30:07.248542,Postura incorreta - Pescoço muito inclinado,1,45.14800772886526,93.03816433343927
2025-05-29 19:30:07.121596,Postura incorreta - Pescoço muito inclinado,1,47.70477379044834,93.56936656291495
2025-05-29 19:30:06.992157,Postura incorreta - Pescoço muito inclinado,1,52.477727469041895,94.15696741301568
2025-05-29 19:30:06.896362,Postura incorreta - Pescoço muito inclinado,1,57.48621234075181,94.61109577055025
2025-05-29 19:30:06.801682,Postura incorreta - Pescoço muito inclinado,1,57.81164231818906,94.67214036594625
2025-05-29 19:30:06.689244,Postura incorreta - Pescoço muito inclinado,1,57.97790083800696,94.55293355452574
2025-05-29 19:30:06.575806,Postura incorreta - Pescoço muito inclinado,1,58.164565675152566,94.7229047136534
2025-05-29 19:30:06.497156,Postura incorreta - Pescoço muito inclinado,1,57.31412011271149,95.24451768201702
2025-05-29 19:30:06.405002,Postura incorreta - Pescoço muito inclinado,1,57.42085987691849,95.12289979217638
2025-05-29 19:30:06.289723,Postura incorreta - Pescoço muito inclinado,1,57.55579393675968,94.65409901328209
2025-05-29 19:30:06.190258,Postura incorreta - Pescoço muito inclinado,1,57.62821246164994,93.00582396878752
2025-05-29 19:30:06.048660,Postura incorreta - Pescoço muito inclinado,1,58.59367558066626,91.38339166733519
2025-05-29 19:30:05.954189,Postura incorreta - Pescoço muito inclinado,1,58.71300678218079,91.71917946039883
2025-05-29 19:30:05.855215,Postura incorreta - Pescoço muito inclinado,1,58.14245421046365,91.93000729555654
2025-05-29 19:30:05.753997,Postura incorreta - Pescoço muito inclinado,1,57.475382027620405,91.87428948801818
2025-05-29 19:30:05.648352,Postura incorreta - Pescoço muito inclinado,1,57.70089187549549,93.41615276115628
2025-05-29 19:30:05.536647,Postura incorreta - Pescoço muito inclinado,1,57.76447710062687,93.50422652046323
2025-05-29 19:30:05.431651,Postura incorreta - Pescoço muito inclinado,1,58.871743421332354,93.50578402927162
2025-05-29 19:30:05.320395,Postura incorreta - Pescoço muito inclinado,1,59.17319044650641,94.34454091172636
