data_hora,tipo_postura,duracao,angulo_pescoco,angulo_coluna
2025-05-29 20:53:17.065004,Postura correta,1,64.39292651743234,105.40323925014896
2025-05-29 20:53:16.966216,Postura incorreta - Pescoço muito inclinado,1,58.52290719217318,101.81773529983076
2025-05-29 20:53:16.874468,Postura incorreta - Pescoço muito inclinado,1,59.12316590224609,102.476225887741
2025-05-29 20:53:16.774922,Postura correta,1,60.47356926189766,102.49932453868927
2025-05-29 20:53:16.668102,Postura incorreta - Pescoço muito inclinado,1,58.25580411869117,101.5343904796249
2025-05-29 20:53:16.566381,Postura incorreta - Pescoço muito inclinado,1,59.87924165855105,101.81191108599347
2025-05-29 20:53:16.457971,Postura incorreta - Pescoço muito inclinado,1,59.783386258075375,102.15885782800817
2025-05-29 20:53:16.374845,Postura correta,1,60.946962915561976,102.15340995032562
2025-05-29 20:53:16.263013,Postura incorreta - Pescoço muito inclinado,1,58.73800768280417,101.93585272638713
2025-05-29 20:53:16.157563,Postura incorreta - Pescoço muito inclinado,1,59.02113917715253,103.27099697927574
2025-05-29 20:53:16.061839,Postura incorreta - Pescoço muito inclinado,1,59.12414663204496,103.72987811482841
2025-05-29 20:53:15.638234,Postura incorreta - Pescoço muito inclinado,1,57.94416884863345,103.3998128394945
2025-05-29 20:53:15.531535,Postura incorreta - Pescoço muito inclinado,1,58.91389946734126,103.2985590210792
2025-05-29 20:53:15.417147,Postura incorreta - Pescoço muito inclinado,1,58.32448933006297,102.77812373032516
2025-05-29 20:53:15.302743,Postura incorreta - Pescoço muito inclinado,1,57.72111100220393,102.75766924943346
2025-05-29 20:53:15.237494,Postura incorreta - Pescoço muito inclinado,1,59.81582962772393,104.74511072198774
2025-05-29 20:53:15.122614,Postura incorreta - Pescoço muito inclinado,1,59.87420682164226,99.12657407550576
2025-05-29 20:53:14.996935,Postura correta,1,65.25581037953661,97.59187931643343
2025-05-29 20:53:14.909463,Postura correta,1,66.54787882485168,94.7708607512361
2025-05-29 20:53:14.810844,Postura correta,1,69.66429511999758,98.43169348513847
2025-05-29 20:53:14.694638,Postura correta,1,68.20303916377937,104.8236638449818
2025-05-29 20:53:14.599576,Postura correta,1,69.28382898389107,107.03281646092432
2025-05-29 20:53:14.511987,Postura correta,1,81.58091413683142,109.43213845528722
2025-05-29 20:53:14.390799,Postura incorreta - Coluna muito reta,1,90.20398863194147,110.4960621734601
2025-05-29 20:53:14.295915,Postura incorreta - Coluna muito reta,1,91.58642058927771,111.59393401641117
2025-05-29 20:53:14.182627,Postura correta,1,87.32066324614505,108.66377506586237
2025-05-29 20:53:14.054401,Postura incorreta - Coluna muito reta,1,90.8096851030508,110.47107202532074
2025-05-29 20:53:13.959866,Postura correta,1,87.19897572165718,109.96697911144118
2025-05-29 20:53:13.852219,Postura incorreta - Coluna muito reta,1,88.2034772728467,110.19656268044007
2025-05-29 20:53:13.751927,Postura correta,1,88.71992072885942,109.66688110628554
2025-05-29 20:53:13.651590,Postura correta,1,89.37416382325011,109.36394455240803
2025-05-29 20:53:13.574889,Postura correta,1,85.91968224184504,109.30217417966755
2025-05-29 20:53:13.462432,Postura correta,1,86.2566348024726,108.52997129603895
2025-05-29 20:53:13.365266,Postura correta,1,83.79519606969177,105.37155822526226
2025-05-29 20:53:13.253271,Postura correta,1,83.04872993320143,104.48320878062879
2025-05-29 20:53:13.129967,Postura correta,1,80.23360181591529,103.32498076377553
2025-05-29 20:53:13.029876,Postura correta,1,79.45524439294071,102.31591231603909
2025-05-29 20:53:12.948563,Postura correta,1,79.25978644438509,102.52209841909674
2025-05-29 20:53:12.825505,Postura correta,1,79.75058001336603,102.59177524091898
2025-05-29 20:53:12.727436,Postura correta,1,79.65859066628532,101.64234617320554
2025-05-29 20:53:12.658091,Postura correta,1,78.35620261598541,101.23514158494524
2025-05-29 20:53:12.517235,Postura correta,1,81.68659934465974,99.15349903907058
