data_hora,tipo_postura,duracao,angulo_pescoco,angulo_coluna
2025-05-29 18:22:30.888392,Postura incorreta - Pescoço muito inclinado,1,53.931904819804785,91.76320547215818
2025-05-29 18:22:30.826134,Postura incorreta - Pescoço muito inclinado,1,54.150586435551574,92.66911261359694
2025-05-29 18:22:30.760327,Postura incorreta - Pescoço muito inclinado,1,54.42969318364041,92.79221983747404
2025-05-29 18:22:30.698869,Postura incorreta - Pescoço muito inclinado,1,54.675581229606436,93.00636155860464
2025-05-29 18:22:30.628801,Postura incorreta - Pescoço muito inclinado,1,55.06511691138473,93.21995673816626
2025-05-29 18:22:30.572143,Postura incorreta - Pescoço muito inclinado,1,54.97109742374198,93.41304838688562
2025-05-29 18:22:30.504460,Postura incorreta - Pescoço muito inclinado,1,54.7791799561385,93.61258836950958
2025-05-29 18:22:30.445377,Postura incorreta - Pescoço muito inclinado,1,54.61254012463058,93.52049941162707
2025-05-29 18:22:30.343133,Postura incorreta - Pescoço muito inclinado,1,54.60096807521259,93.73643459960239
2025-05-29 18:22:30.283291,Postura incorreta - Pescoço muito inclinado,1,54.64254521386156,93.60289672395713
2025-05-29 18:22:30.225670,Postura incorreta - Pescoço muito inclinado,1,54.67603009165117,93.14324345759545
2025-05-29 18:22:30.173627,Postura incorreta - Pescoço muito inclinado,1,55.312238050612414,93.12893374461842
2025-05-29 18:22:30.118661,Postura incorreta - Pescoço muito inclinado,1,56.038862529169876,93.18340952041831
2025-05-29 18:22:30.053476,Postura incorreta - Pescoço muito inclinado,1,57.715204546532014,93.53510829552602
2025-05-29 18:22:30.006112,Postura incorreta - Pescoço muito inclinado,1,57.79331189022295,93.54580942730688
2025-05-29 18:22:29.942956,Postura incorreta - Pescoço muito inclinado,1,57.8529358530966,93.55628530496274
2025-05-29 18:22:29.882699,Postura incorreta - Pescoço muito inclinado,1,57.95309592438538,93.43407235358592
2025-05-29 18:22:29.808955,Postura incorreta - Pescoço muito inclinado,1,58.138242512122424,93.30687807511416
2025-05-29 18:22:29.757823,Postura incorreta - Pescoço muito inclinado,1,57.68686235378626,93.46886317297667
2025-05-29 18:22:29.686900,Postura incorreta - Pescoço muito inclinado,1,57.403731637875,93.27949893255962
2025-05-29 18:22:29.610442,Postura incorreta - Pescoço muito inclinado,1,57.0049644099559,92.87954682677275
2025-05-29 18:22:29.543728,Postura incorreta - Pescoço muito inclinado,1,57.29752637990896,92.84784629597162
2025-05-29 18:22:29.481632,Postura incorreta - Pescoço muito inclinado,1,57.313799108979346,92.75191551688782
2025-05-29 18:22:29.420214,Postura incorreta - Pescoço muito inclinado,1,57.46303426245479,92.49263159725209
2025-05-29 18:22:29.356001,Postura incorreta - Pescoço muito inclinado,1,54.92421332513085,92.51726667408886
2025-05-29 18:22:29.288711,Postura incorreta - Pescoço muito inclinado,1,55.74073215665912,93.05562606953818
2025-05-29 18:22:29.228424,Postura incorreta - Pescoço muito inclinado,1,54.72008107154268,92.61082889262651
2025-05-29 18:22:29.149731,Postura incorreta - Pescoço muito inclinado,1,52.533141506058364,91.9132795929056
2025-05-29 18:22:29.079268,Postura incorreta - Pescoço muito inclinado,1,51.90161098685185,91.98331569397627
2025-05-29 18:22:29.021008,Postura incorreta - Pescoço muito inclinado,1,51.34523153292744,92.23398501887381
2025-05-29 18:22:28.951351,Postura incorreta - Pescoço muito inclinado,1,51.010921673856274,92.3699136115138
2025-05-29 18:22:28.887296,Postura incorreta - Pescoço muito inclinado,1,50.759073493879335,92.52753058788144
2025-05-29 18:22:28.822871,Postura incorreta - Pescoço muito inclinado,1,51.02700399292439,92.84216210945986
2025-05-29 18:22:28.743630,Postura incorreta - Pescoço muito inclinado,1,53.03568509973085,92.96675435240729
2025-05-29 18:22:28.678687,Postura incorreta - Pescoço muito inclinado,1,53.62480623261043,93.33551289809688
2025-05-29 18:22:28.616285,Postura incorreta - Pescoço muito inclinado,1,54.96900478651936,94.9508429586116
2025-05-29 18:22:28.553942,Postura incorreta - Pescoço muito inclinado,1,56.18167365507289,95.44905797229411
2025-05-29 18:22:28.486199,Postura incorreta - Pescoço muito inclinado,1,56.202126483440516,95.47716179312762
2025-05-29 18:22:28.408761,Postura incorreta - Pescoço muito inclinado,1,56.38600550324537,95.58259368486259
2025-05-29 18:22:28.344072,Postura incorreta - Pescoço muito inclinado,1,56.5889033647743,95.58989612519083
2025-05-29 18:22:28.282452,Postura incorreta - Pescoço muito inclinado,1,56.58236725851366,95.67332020344871
2025-05-29 18:22:28.216005,Postura incorreta - Pescoço muito inclinado,1,56.600039573406086,95.78981464067446
2025-05-29 18:22:28.153740,Postura incorreta - Pescoço muito inclinado,1,56.75377040245167,95.70506525189711
2025-05-29 18:22:28.082211,Postura incorreta - Pescoço muito inclinado,1,56.74259286627025,95.70075512632961
2025-05-29 18:22:28.012463,Postura incorreta - Pescoço muito inclinado,1,56.732820577876296,95.6821640551518
2025-05-29 18:22:27.942705,Postura incorreta - Pescoço muito inclinado,1,57.2034580885435,95.9854977059809
2025-05-29 18:22:27.882119,Postura incorreta - Pescoço muito inclinado,1,57.40564639118366,95.80974179086301
2025-05-29 18:22:27.822200,Postura incorreta - Pescoço muito inclinado,1,57.62600429584029,95.55451143120604
2025-05-29 18:22:27.752324,Postura incorreta - Pescoço muito inclinado,1,57.95089883657861,95.45177200429718
2025-05-29 18:22:27.675347,Postura incorreta - Pescoço muito inclinado,1,58.032822499259126,95.51870432447866
2025-05-29 18:22:27.600653,Postura incorreta - Pescoço muito inclinado,1,58.11972873000351,95.57836109170962
2025-05-29 18:22:27.544802,Postura incorreta - Pescoço muito inclinado,1,58.153757052783654,95.78461054022848
2025-05-29 18:22:27.483032,Postura incorreta - Pescoço muito inclinado,1,58.329249919431966,95.98900449045934
2025-05-29 18:22:27.416852,Postura incorreta - Pescoço muito inclinado,1,58.508502918211,96.28842197136939
2025-05-29 18:22:27.337123,Postura incorreta - Pescoço muito inclinado,1,58.54651621293222,96.34872107994774
2025-05-29 18:22:27.272166,Postura incorreta - Pescoço muito inclinado,1,58.52779825239295,96.48479506324533
2025-05-29 18:22:27.208173,Postura incorreta - Pescoço muito inclinado,1,58.48122115931613,96.94733316674785
2025-05-29 18:22:27.152662,Postura incorreta - Pescoço muito inclinado,1,57.92570013008239,96.87137257227269
2025-05-29 18:22:27.096882,Postura incorreta - Pescoço muito inclinado,1,57.67394164965417,96.76142609035105
2025-05-29 18:22:27.032019,Postura incorreta - Pescoço muito inclinado,1,57.35540248424588,96.46519579813113
2025-05-29 18:22:26.967816,Postura incorreta - Pescoço muito inclinado,1,57.33266502123459,96.49133435957111
2025-05-29 18:22:26.903692,Postura incorreta - Pescoço muito inclinado,1,57.49814258708095,96.34049809949936
2025-05-29 18:22:26.838368,Postura incorreta - Pescoço muito inclinado,1,57.678869973023204,96.13381635869852
2025-05-29 18:22:26.775180,Postura incorreta - Pescoço muito inclinado,1,57.68245223503209,95.91806722823625
2025-05-29 18:22:26.711402,Postura incorreta - Pescoço muito inclinado,1,57.753251769887015,95.67721415790432
2025-05-29 18:22:26.646251,Postura incorreta - Pescoço muito inclinado,1,57.974916583952876,95.89697273600073
2025-05-29 18:22:26.581654,Postura incorreta - Pescoço muito inclinado,1,58.556289818801545,96.36395762704954
2025-05-29 18:22:26.534328,Postura incorreta - Pescoço muito inclinado,1,59.16905610133357,96.28249800980254
2025-05-29 18:22:26.462266,Postura incorreta - Pescoço muito inclinado,1,59.62397727362295,96.00520651776475
2025-05-29 18:22:26.409545,Postura correta,1,60.14061176849511,95.93780094232257
2025-05-29 18:22:26.343826,Postura incorreta - Pescoço muito inclinado,1,59.347520058266184,95.46323656038409
2025-05-29 18:22:26.282854,Postura incorreta - Pescoço muito inclinado,1,58.81650585773476,95.4007457189877
2025-05-29 18:22:26.220366,Postura incorreta - Pescoço muito inclinado,1,58.44556160741253,95.99981869579446
2025-05-29 18:22:26.136220,Postura correta,1,60.11837247771485,96.9660318318502
